ed_name,county,all_irish_speakers,never_speaks_irish_outside_education_only,not_stated,speaks_irish_daily,speaks_irish_daily_education_only,speaks_irish_less_often,speaks_irish_weekly,share_daily_of_all,share_daily_education_only_of_all,share_weekly_of_all,share_less_often_of_all,share_never_outside_education_only_of_all,share_not_stated_of_all,share_daily_any_of_all
Carrick-On-Suir Urban,Tipperary,1328,367,52,29,390,435,55,0.021837349397590362,0.2936746987951807,0.04141566265060241,0.32756024096385544,0.276355421686747,0.0391566265060241,0.31551204819277107
Carrickaslane,Monaghan,268,79,5,8,94,68,14,0.029850746268656716,0.35074626865671643,0.05223880597014925,0.2537313432835821,0.2947761194029851,0.018656716417910446,0.3805970149253731
Carrickatee,Monaghan,170,47,1,0,69,45,8,0.0,0.40588235294117647,0.047058823529411764,0.2647058823529412,0.27647058823529413,0.0058823529411764705,0.40588235294117647
Carrickbanagher,Sligo,269,71,7,7,95,82,7,0.026022304832713755,0.35315985130111527,0.026022304832713755,0.3048327137546468,0.26394052044609667,0.026022304832713755,0.379182156133829
Carrickbeg Rural,Waterford,205,54,6,7,55,70,13,0.03414634146341464,0.2682926829268293,0.06341463414634146,0.34146341463414637,0.2634146341463415,0.02926829268292683,0.3024390243902439
Carrickbeg Urban,Tipperary,602,149,12,17,197,194,33,0.02823920265780731,0.3272425249169435,0.054817275747508304,0.3222591362126246,0.24750830564784054,0.019933554817275746,0.3554817275747508
Carrickboy,Donegal,126,31,3,2,24,57,9,0.015873015873015872,0.19047619047619047,0.07142857142857142,0.4523809523809524,0.24603174603174602,0.023809523809523808,0.20634920634920634
Carrickbyrne,Wexford,209,66,8,2,61,65,7,0.009569377990430622,0.291866028708134,0.03349282296650718,0.31100478468899523,0.3157894736842105,0.03827751196172249,0.3014354066985646
Carrickleck,Meath,140,32,3,8,49,46,2,0.05714285714285714,0.35,0.014285714285714285,0.32857142857142857,0.22857142857142856,0.02142857142857143,0.40714285714285714
Carrickmacross Rural,Monaghan,1687,355,37,43,654,512,86,0.025489033787788974,0.3876704208654416,0.05097806757557795,0.3034973325429757,0.2104327208061648,0.021932424422050976,0.41315945465323056
Carrickmacross Urban,Monaghan,723,151,22,34,243,233,40,0.04702627939142462,0.3360995850622407,0.05532503457814661,0.32226832641770403,0.20885200553250347,0.030428769017980636,0.3831258644536653
Carrig,"Cork County, 047069",124,34,6,1,41,33,9,0.008064516129032258,0.33064516129032256,0.07258064516129033,0.2661290322580645,0.27419354838709675,0.04838709677419355,0.3387096774193548
Carrig,"Cork County, 047070",70,21,2,3,17,22,5,0.04285714285714286,0.24285714285714285,0.07142857142857142,0.3142857142857143,0.3,0.02857142857142857,0.2857142857142857
Carrig,Kerry,132,44,3,2,28,45,10,0.015151515151515152,0.21212121212121213,0.07575757575757576,0.3409090909090909,0.3333333333333333,0.022727272727272728,0.22727272727272727
Carrig,Limerick,306,79,2,6,102,92,25,0.0196078431372549,0.3333333333333333,0.08169934640522876,0.3006535947712418,0.2581699346405229,0.006535947712418301,0.35294117647058826
Carrig,Tipperary,82,19,2,0,28,27,6,0.0,0.34146341463414637,0.07317073170731707,0.32926829268292684,0.23170731707317074,0.024390243902439025,0.34146341463414637
Carrigaline,"Cork County, 047071",1283,293,18,26,474,377,95,0.020265003897116135,0.36944660950896335,0.0740452065471551,0.2938425565081839,0.2283710054559626,0.014029618082618862,0.3897116134060795
Carrigaline,"Cork County, 047072",5852,1500,104,143,1929,1816,360,0.02443609022556391,0.3296308954203691,0.06151742993848257,0.3103212576896787,0.2563226247436774,0.0177717019822283,0.35406698564593303
Carrigaline/Monkstown Rural/Douglas,Cork City,9952,3069,208,218,2610,3319,528,0.021905144694533762,0.2622588424437299,0.05305466237942122,0.3335008038585209,0.3083802250803859,0.02090032154340836,0.2841639871382637
Carrigallen East,Leitrim,95,29,7,1,26,31,1,0.010526315789473684,0.2736842105263158,0.010526315789473684,0.3263157894736842,0.30526315789473685,0.07368421052631578,0.28421052631578947
Carrigallen West,Leitrim,200,46,13,4,66,62,9,0.02,0.33,0.045,0.31,0.23,0.065,0.35
Carrigatogher,Tipperary,400,127,3,8,104,131,27,0.02,0.26,0.0675,0.3275,0.3175,0.0075,0.28
Carrigbaun,Cork County,150,26,2,3,42,69,8,0.02,0.28,0.05333333333333334,0.46,0.17333333333333334,0.013333333333333334,0.3
Carrigboy,Cork County,246,73,4,7,71,79,12,0.028455284552845527,0.2886178861788618,0.04878048780487805,0.32113821138211385,0.2967479674796748,0.016260162601626018,0.3170731707317073
Carrigcastle,Waterford,106,34,6,0,23,35,8,0.0,0.2169811320754717,0.07547169811320754,0.330188679245283,0.32075471698113206,0.05660377358490566,0.2169811320754717
Carrigeen,Kildare,271,63,9,8,84,93,14,0.02952029520295203,0.30996309963099633,0.05166051660516605,0.34317343173431736,0.23247232472324722,0.033210332103321034,0.33948339483394835
Carriglea,Waterford,280,86,3,10,65,104,12,0.03571428571428571,0.23214285714285715,0.04285714285714286,0.37142857142857144,0.30714285714285716,0.010714285714285714,0.26785714285714285
Carrignavar,Cork County,650,186,8,6,212,197,41,0.009230769230769232,0.3261538461538461,0.06307692307692307,0.3030769230769231,0.28615384615384615,0.012307692307692308,0.3353846153846154
Carrigrohanebeg,Cork City,490,127,8,14,127,184,30,0.02857142857142857,0.25918367346938775,0.061224489795918366,0.37551020408163266,0.25918367346938775,0.0163265306122449,0.28775510204081634
Carrigrohanebeg,Cork County,325,94,3,7,96,110,15,0.021538461538461538,0.2953846153846154,0.046153846153846156,0.3384615384615385,0.28923076923076924,0.009230769230769232,0.3169230769230769
Carrigtohill,Cork County,3381,769,58,70,1341,979,164,0.020703933747412008,0.3966282165039929,0.048506359065365275,0.28955930198166224,0.2274475007394262,0.01715468796214138,0.4173321502514049
Carrowbaun,Clare,57,11,1,2,19,18,6,0.03508771929824561,0.3333333333333333,0.10526315789473684,0.3157894736842105,0.19298245614035087,0.017543859649122806,0.3684210526315789
Carrowduff,Roscommon,84,28,1,3,21,26,5,0.03571428571428571,0.25,0.05952380952380952,0.30952380952380953,0.3333333333333333,0.011904761904761904,0.2857142857142857
Carrowmore,Mayo,366,94,11,1,111,126,23,0.00273224043715847,0.30327868852459017,0.06284153005464481,0.3442622950819672,0.2568306010928962,0.030054644808743168,0.30601092896174864
Carrownagur,Galway County,164,47,3,3,50,51,10,0.018292682926829267,0.3048780487804878,0.06097560975609756,0.31097560975609756,0.2865853658536585,0.018292682926829267,0.3231707317073171
Carrowreagh,Roscommon,259,72,7,3,84,74,19,0.011583011583011582,0.32432432432432434,0.07335907335907337,0.2857142857142857,0.277992277992278,0.02702702702702703,0.3359073359073359
Carrowrevagh,Galway County,208,58,2,8,64,70,6,0.038461538461538464,0.3076923076923077,0.028846153846153848,0.33653846153846156,0.27884615384615385,0.009615384615384616,0.34615384615384615
Carthage,Donegal,245,63,8,5,102,58,9,0.02040816326530612,0.4163265306122449,0.036734693877551024,0.23673469387755103,0.2571428571428571,0.0326530612244898,0.43673469387755104
Cartron,Sligo,76,19,2,0,21,32,2,0.0,0.27631578947368424,0.02631578947368421,0.42105263157894735,0.25,0.02631578947368421,0.27631578947368424
Cashel,Cork County,220,64,6,10,54,74,12,0.045454545454545456,0.24545454545454545,0.05454545454545454,0.33636363636363636,0.2909090909090909,0.02727272727272727,0.2909090909090909
Cashel,Leitrim,74,21,0,1,27,21,4,0.013513513513513514,0.36486486486486486,0.05405405405405406,0.28378378378378377,0.28378378378378377,0.0,0.3783783783783784
Cashel East,Longford,98,30,2,0,33,33,0,0.0,0.336734693877551,0.0,0.336734693877551,0.30612244897959184,0.02040816326530612,0.336734693877551
Cashel Rural,Tipperary,1125,292,37,33,406,308,49,0.029333333333333333,0.36088888888888887,0.043555555555555556,0.2737777777777778,0.25955555555555554,0.03288888888888889,0.39022222222222225
Cashel Urban,Tipperary,680,194,25,7,183,248,23,0.010294117647058823,0.2691176470588235,0.033823529411764704,0.36470588235294116,0.2852941176470588,0.03676470588235294,0.27941176470588236
Cashel West,Longford,283,71,6,9,77,101,19,0.03180212014134275,0.27208480565371024,0.06713780918727916,0.3568904593639576,0.2508833922261484,0.02120141342756184,0.303886925795053
Castle,Westmeath,504,146,7,4,164,159,24,0.007936507936507936,0.3253968253968254,0.047619047619047616,0.31547619047619047,0.2896825396825397,0.013888888888888888,0.3333333333333333
Castle A,Limerick,432,134,7,13,101,150,27,0.03009259259259259,0.2337962962962963,0.0625,0.3472222222222222,0.3101851851851852,0.016203703703703703,0.2638888888888889
Castle B,Limerick,187,54,1,7,33,80,12,0.0374331550802139,0.17647058823529413,0.06417112299465241,0.42780748663101603,0.2887700534759358,0.0053475935828877,0.21390374331550802
Castle C,Limerick,572,135,16,18,130,239,34,0.03146853146853147,0.22727272727272727,0.05944055944055944,0.4178321678321678,0.23601398601398602,0.027972027972027972,0.25874125874125875
Castle D,Limerick,1158,273,20,36,301,438,90,0.031088082901554404,0.2599309153713299,0.07772020725388601,0.37823834196891193,0.23575129533678757,0.017271157167530225,0.2910189982728843
Castle Ellis,Wexford,497,125,13,6,164,160,29,0.012072434607645875,0.3299798792756539,0.05835010060362173,0.32193158953722334,0.2515090543259557,0.026156941649899398,0.3420523138832998
Castle Hyde,Cork County,334,85,7,8,107,104,23,0.023952095808383235,0.3203592814371258,0.0688622754491018,0.31137724550898205,0.25449101796407186,0.020958083832335328,0.344311377245509
Castle Talbot,Wexford,317,89,7,12,102,90,17,0.03785488958990536,0.3217665615141956,0.05362776025236593,0.28391167192429023,0.2807570977917981,0.022082018927444796,0.35962145110410093
Castlebanny,Kilkenny,67,25,1,1,25,12,3,0.014925373134328358,0.373134328358209,0.04477611940298507,0.1791044776119403,0.373134328358209,0.014925373134328358,0.3880597014925373
Castlebar Rural,Mayo,3423,841,53,109,1001,1195,224,0.03184341221151037,0.29243353783231085,0.065439672801636,0.3491089687408706,0.24569091440257085,0.015483494011101374,0.32427695004382123
Castlebar Urban,Mayo,2150,514,65,58,465,885,163,0.026976744186046512,0.21627906976744185,0.0758139534883721,0.4116279069767442,0.23906976744186045,0.030232558139534883,0.24325581395348836
Castlebellingham,Louth,551,161,13,8,162,180,27,0.014519056261343012,0.294010889292196,0.04900181488203267,0.32667876588021777,0.29219600725952816,0.023593466424682397,0.308529945553539
Castleblakeney,Galway County,248,69,4,7,70,86,12,0.028225806451612902,0.28225806451612906,0.04838709677419355,0.3467741935483871,0.2782258064516129,0.016129032258064516,0.31048387096774194
Castleblayney Rural,Monaghan,1319,307,44,30,480,364,94,0.022744503411675512,0.3639120545868082,0.0712661106899166,0.2759666413949962,0.23275208491281274,0.03335860500379075,0.3866565579984837
Castleblayney Urban,Monaghan,231,53,10,7,76,73,12,0.030303030303030304,0.329004329004329,0.05194805194805195,0.31601731601731603,0.22943722943722944,0.04329004329004329,0.3593073593073593
Castleboro,Wexford,390,86,10,7,137,118,32,0.017948717948717947,0.35128205128205126,0.08205128205128205,0.30256410256410254,0.2205128205128205,0.02564102564102564,0.36923076923076925
Castleboy,Galway County,271,60,3,3,97,92,16,0.01107011070110701,0.35793357933579334,0.05904059040590406,0.33948339483394835,0.22140221402214022,0.01107011070110701,0.36900369003690037
Castlecary,Donegal,219,55,2,7,77,59,19,0.0319634703196347,0.3515981735159817,0.0867579908675799,0.2694063926940639,0.2511415525114155,0.0091324200913242,0.3835616438356164
Castlecomer,Kilkenny,794,241,17,12,213,274,37,0.015113350125944584,0.2682619647355164,0.04659949622166247,0.345088161209068,0.3035264483627204,0.021410579345088162,0.28337531486146095
Castleconnell,Limerick,1523,387,38,41,466,485,106,0.026920551543007223,0.30597504924491137,0.0695994747209455,0.3184504267892318,0.2541037426132633,0.02495075508864084,0.3328956007879186
Castleconor East,Sligo,98,30,1,0,32,33,2,0.0,0.32653061224489793,0.02040816326530612,0.336734693877551,0.30612244897959184,0.01020408163265306,0.32653061224489793
Castleconor West,Sligo,539,114,12,10,171,189,43,0.01855287569573284,0.3172541743970315,0.07977736549165121,0.35064935064935066,0.21150278293135436,0.022263450834879406,0.3358070500927644
Castlecooke,Cork County,113,40,3,1,31,35,3,0.008849557522123894,0.2743362831858407,0.02654867256637168,0.30973451327433627,0.35398230088495575,0.02654867256637168,0.2831858407079646
Castlecor,Cork County,219,63,8,5,70,59,14,0.0228310502283105,0.319634703196347,0.0639269406392694,0.2694063926940639,0.2876712328767123,0.0365296803652968,0.3424657534246575
Castlecove,Kerry,136,29,4,4,36,54,9,0.029411764705882353,0.2647058823529412,0.0661764705882353,0.39705882352941174,0.21323529411764705,0.029411764705882353,0.29411764705882354
Castlecrine,Clare,236,59,15,4,79,69,10,0.01694915254237288,0.3347457627118644,0.0423728813559322,0.2923728813559322,0.25,0.0635593220338983,0.3516949152542373
Castlecuffe,Laois,152,57,1,3,53,31,7,0.019736842105263157,0.34868421052631576,0.046052631578947366,0.20394736842105263,0.375,0.006578947368421052,0.3684210526315789
Castledaly,Westmeath,304,87,7,1,100,99,10,0.003289473684210526,0.32894736842105265,0.03289473684210526,0.3256578947368421,0.28618421052631576,0.023026315789473683,0.33223684210526316
Castledermot,Kildare,608,164,12,15,203,190,24,0.024671052631578948,0.3338815789473684,0.039473684210526314,0.3125,0.26973684210526316,0.019736842105263157,0.35855263157894735
Castledockrell,Wexford,201,57,3,3,62,71,5,0.014925373134328358,0.30845771144278605,0.024875621890547265,0.35323383084577115,0.2835820895522388,0.014925373134328358,0.32338308457711445
Castleffrench,Galway County,252,78,7,8,72,74,13,0.031746031746031744,0.2857142857142857,0.051587301587301584,0.29365079365079366,0.30952380952380953,0.027777777777777776,0.31746031746031744
Castlefinn,Donegal,258,70,12,3,96,64,13,0.011627906976744186,0.37209302325581395,0.050387596899224806,0.24806201550387597,0.2713178294573643,0.046511627906976744,0.38372093023255816
Castlefore,Leitrim,103,22,4,2,31,37,7,0.019417475728155338,0.30097087378640774,0.06796116504854369,0.3592233009708738,0.21359223300970873,0.038834951456310676,0.32038834951456313
Castleforward,Donegal,337,60,17,16,110,107,27,0.04747774480712166,0.3264094955489614,0.08011869436201781,0.31750741839762614,0.17804154302670624,0.050445103857566766,0.37388724035608306
Castlegannon,Kilkenny,64,15,2,1,22,20,4,0.015625,0.34375,0.0625,0.3125,0.234375,0.03125,0.359375
Castlegregory,Kerry,516,96,14,18,124,213,51,0.03488372093023256,0.24031007751937986,0.09883720930232558,0.4127906976744186,0.18604651162790697,0.027131782945736434,0.2751937984496124
Castlehaven North,Cork County,352,94,11,6,109,115,17,0.017045454545454544,0.3096590909090909,0.048295454545454544,0.32670454545454547,0.26704545454545453,0.03125,0.32670454545454547
Castlehaven South,Cork County,246,51,1,2,70,100,22,0.008130081300813009,0.2845528455284553,0.08943089430894309,0.4065040650406504,0.2073170731707317,0.0040650406504065045,0.2926829268292683
Castleisland,Kerry,1376,317,26,28,373,554,78,0.020348837209302327,0.2710755813953488,0.056686046511627904,0.40261627906976744,0.23037790697674418,0.0188953488372093,0.2914244186046512
Castlejordan,Meath,137,40,2,1,39,48,7,0.0072992700729927005,0.2846715328467153,0.051094890510948905,0.35036496350364965,0.291970802919708,0.014598540145985401,0.291970802919708
Castlekeeran,Meath,188,48,2,1,66,54,17,0.005319148936170213,0.35106382978723405,0.09042553191489362,0.2872340425531915,0.2553191489361702,0.010638297872340425,0.35638297872340424
Castleknock-Knockmaroon,Fingal,8963,2403,170,241,2678,2907,564,0.02688831864331139,0.2987838893227714,0.06292535981256275,0.3243333705232623,0.26810219792480194,0.018966863773290193,0.32567220796608276
Castleknock-Park,Fingal,2760,810,42,71,680,989,168,0.02572463768115942,0.2463768115942029,0.06086956521739131,0.35833333333333334,0.29347826086956524,0.015217391304347827,0.27210144927536234
Castlelost,Westmeath,597,183,26,8,172,184,24,0.01340033500837521,0.288107202680067,0.04020100502512563,0.3082077051926298,0.3065326633165829,0.04355108877721943,0.3015075376884422
Castlelyons,Cork County,519,112,17,15,166,167,42,0.028901734104046242,0.3198458574181118,0.08092485549132948,0.3217726396917148,0.21579961464354527,0.03275529865125241,0.348747591522158
Castlemagner,Cork County,286,75,4,5,99,93,10,0.017482517482517484,0.34615384615384615,0.03496503496503497,0.32517482517482516,0.26223776223776224,0.013986013986013986,0.36363636363636365
Castlemartyr,Cork County,458,102,8,17,150,148,33,0.03711790393013101,0.32751091703056767,0.07205240174672489,0.3231441048034934,0.22270742358078602,0.017467248908296942,0.3646288209606987
Castleplunket,Roscommon,196,37,3,7,62,75,12,0.03571428571428571,0.3163265306122449,0.061224489795918366,0.3826530612244898,0.18877551020408162,0.015306122448979591,0.3520408163265306
Castlequin,Kerry,269,54,7,15,71,103,19,0.055762081784386616,0.26394052044609667,0.07063197026022305,0.3828996282527881,0.20074349442379183,0.026022304832713755,0.31970260223048325
Castlerahan,Cavan,312,74,6,6,97,107,22,0.019230769230769232,0.3108974358974359,0.07051282051282051,0.34294871794871795,0.23717948717948717,0.019230769230769232,0.3301282051282051
Castlereagh,Roscommon,932,243,20,22,233,348,66,0.023605150214592276,0.25,0.07081545064377683,0.37339055793991416,0.2607296137339056,0.02145922746781116,0.27360515021459225
Castlerichard,Waterford,232,61,3,3,70,87,8,0.01293103448275862,0.3017241379310345,0.034482758620689655,0.375,0.2629310344827586,0.01293103448275862,0.3146551724137931
Castlerickard,Meath,802,171,21,17,325,223,45,0.02119700748129676,0.40523690773067333,0.05610972568578554,0.27805486284289277,0.21321695760598502,0.026184538653366583,0.42643391521197005
Castlering,Louth,428,112,8,14,149,124,21,0.03271028037383177,0.34813084112149534,0.04906542056074766,0.2897196261682243,0.2616822429906542,0.018691588785046728,0.3808411214953271
Castlesampson,Roscommon,186,61,7,0,56,56,6,0.0,0.3010752688172043,0.03225806451612903,0.3010752688172043,0.3279569892473118,0.03763440860215054,0.3010752688172043
